9.4175009,45.9413146,bench
8.5169133,47.4005364,bench
8.5170864,47.4006595,bench
8.5271768,47.3994796,bench
8.5254639,47.4000138,bench
8.520065,47.4009818,bench
8.5133307,47.4007669,bench
8.554168,47.2803728,bench
8.5561913,47.2806569,bench
8.5559622,47.2805422,bench
8.3167332,47.4854189,bench
8.8456347,47.2330617,bench
8.5035543,47.4499252,bench
7.2111533,47.0873254,bench
8.7839987,47.3615046,bench
9.191046,45.8432938,bench
9.1922566,45.8439475,bench
9.1914126,45.8415404,bench
9.1885544,45.838198,bench
9.190695,45.8363688,bench
9.189558,45.8341632,bench
9.1906537,45.8322525,bench
5.9344001,45.551628,bench
9.3433843,45.7054174,bench
9.3446352,45.7045379,bench
8.5276658,47.4853395,bench
8.5237535,47.4863917,bench
9.3527157,45.6872142,bench
9.345559,45.7039949,bench
10.2378878,45.5720601,bench
10.2380193,45.5720244,bench
10.2381723,45.5719846,bench
10.2382657,45.5719625,bench
10.2383868,45.5719396,bench
10.2385813,45.5719122,bench
10.2387816,45.571878,bench
10.239718,45.5718353,bench
10.2399114,45.5719272,bench
10.2399909,45.5720313,bench
10.2400268,45.5721901,bench
10.2400001,45.5723629,bench
10.2399724,45.5724758,bench
10.2395619,45.5728085,bench
10.2393422,45.5728142,bench
10.2390866,45.572875,bench
10.2388327,45.5729121,bench
10.2386223,45.5728671,bench
10.2384635,45.5727894,bench
10.2383786,45.5727242,bench
9.1745115,45.5559115,bench
9.1746239,45.555707,bench
9.1722386,45.5561881,bench
9.1722335,45.5557327,bench
9.1723093,45.5555463,bench
9.1729544,45.5561089,bench
9.1731359,45.5562703,bench
9.1733709,45.5562458,bench
9.1736747,45.5563537,bench
9.1738841,45.5564893,bench
9.174113,45.5564053,bench
9.5829813,47.2358007,bench
9.5847317,47.2368471,bench
9.5860808,47.2376576,bench
9.5877647,47.2381719,bench
9.5883993,47.2385382,bench
9.1875755,45.5548614,bench
9.1884379,45.5562444,bench
9.1885394,45.556246,bench
8.6398749,47.3684474,bench
8.6396247,47.3686865,bench
7.1232333,47.0565241,bench
7.1169784,47.0536004,bench
9.1801846,45.5561979,bench
8.5373111,47.4937079,bench
8.5146375,47.404264,bench
9.8725383,46.5034483,bench
9.868041,46.5091378,bench
7.1950658,47.0684354,bench
9.3150356,47.203502,bench
9.3156934,47.202489,bench
9.3335872,47.2033897,bench
7.2081989,47.0660513,bench
8.4232154,47.2737991,bench
9.6583201,47.2928958,bench
9.6586263,47.2931398,bench
9.6590905,47.2934872,bench
9.6594205,47.2938561,bench
9.6606837,47.2948025,bench
8.4150984,47.2755647,bench
9.653799,47.2948679,bench
9.6569876,47.2961919,bench
9.3206128,47.2036323,bench
9.3134247,47.2051655,bench
9.3135318,47.202399,bench
9.3113693,47.1997185,bench
9.31068,47.1994762,bench
9.3133268,47.1991891,bench
9.3214842,47.1998952,bench
9.6587952,47.2943345,bench
9.6586854,47.2943681,bench
9.6585781,47.2944082,bench
9.6583284,47.2943091,bench
9.6582555,47.294401,bench
9.658207,47.294427,bench
9.1961599,45.5535571,bench
9.1853616,45.5508709,bench
9.5383941,46.663764,bench
7.2325831,47.1239292,bench
7.2331733,47.1238261,bench
7.2341556,47.1236486,bench
7.2351455,47.1234628,bench
7.2357248,47.1233398,bench
9.6581611,47.2927705,bench
9.6615368,47.2921281,bench
9.6615754,47.2920749,bench
9.6634212,47.2940116,bench
9.6637522,47.2921613,bench
9.665911,47.2958158,bench
8.4183722,47.2737781,bench
8.4131403,47.2788116,bench
7.1676019,46.2033083,bench
8.7357236,47.3517494,bench
8.7347452,47.3531683,bench
10.0603289,45.8193633,bench
10.0635838,45.8202357,bench
10.0646808,45.8211191,bench
10.0650728,45.8212273,bench
10.0656457,45.8214594,bench
8.5881357,47.3695893,bench
10.0615056,45.8179933,bench
9.6635228,47.2911215,bench
9.6635228,47.2910907,bench
9.6634703,47.2910722,bench
8.9586077,46.1501113,bench
8.9584363,46.1498636,bench
8.9582121,46.1499707,bench
9.6566652,47.2962725,bench
9.658193,47.3001519,bench
9.657844,47.2970064,bench
8.7248968,47.3553249,bench
9.579504,46.6721021,bench
9.5555841,46.6850629,bench
9.5714233,46.6721393,bench
9.5857658,46.6680784,bench
9.5697643,46.6310694,bench
9.5712409,46.6817594,bench
9.5723588,46.6814498,bench
9.5587668,46.6826292,bench
9.6554391,47.2889916,bench
9.6551155,47.2843554,bench
9.6527132,47.2831426,bench
8.4843719,47.0551116,bench
8.4856025,47.0550553,bench
8.485694,47.0550388,bench
8.4857309,47.0550336,bench
8.485775,47.0550266,bench
8.6509905,47.3689359,bench
8.7496204,47.1217318,bench
8.5489832,47.3898204,bench
10.3740729,47.278802,bench
7.7098782,47.3751188,bench
7.7171561,47.3751962,bench
8.8519337,47.2816032,bench
8.8476389,47.2750019,bench
8.8550762,47.271884,bench
8.8474988,47.2782796,bench
8.6991584,47.3768623,bench
7.8586706,47.4694445,bench
7.8571469,47.4667445,bench
7.8552822,47.468602,bench
8.5146657,47.3996943,bench
8.5145511,47.3996626,bench
8.5143231,47.3996008,bench
8.5141729,47.3995609,bench
8.8444984,47.2803746,bench
8.7121998,46.898523,bench
8.7250321,46.9071986,bench
8.7099467,46.8952647,bench
8.7261644,46.907164,bench
7.3644467,46.9271555,bench
8.847079,47.2710687,bench
8.847623,47.2950063,bench
8.8466446,47.2959999,bench
8.8541061,47.2664992,bench
8.8425043,47.2749049,bench
8.847696,47.2927355,bench
8.8478347,47.2938397,bench
8.8521413,47.2660047,bench
8.8417646,47.2913397,bench
8.8449292,47.2974222,bench
8.8520686,47.266499,bench
8.8575424,47.271954,bench
8.8389884,47.2769118,bench
8.853753,47.2707539,bench
8.84614,47.2970088,bench
8.8351662,47.2697777,bench
8.8570475,47.2765779,bench
8.8544798,47.2760775,bench
7.3525178,46.922614,bench
8.8611255,47.2836119,bench
8.8562494,47.2880886,bench
9.8098193,46.4758922,bench
6.4536879,47.43508,bench
6.4522393,47.4330866,bench
9.1870291,45.548438,bench
9.1900113,45.5488157,bench
9.1905014,45.5489033,bench
9.1918567,45.5491463,bench
9.1940804,45.5496604,bench
7.6096189,46.7272615,bench
8.8498522,47.2963473,bench
8.8708469,47.2812612,bench
8.8678296,47.2843107,bench
8.856182,47.2725227,bench
8.8571691,47.2731095,bench
9.5733169,47.2270311,bench
8.8437208,47.2801275,bench
8.845637,47.2798732,bench
9.9149475,46.5196164,bench
9.9156802,46.5209064,bench
8.8738352,47.2745757,bench
7.8508937,47.4687824,bench
9.330971,47.4441256,bench
9.3224394,47.4443061,bench
9.319607,47.4546551,bench
9.3093503,47.4511553,bench
9.3130694,47.4554436,bench
8.8800151,47.2816478,bench
8.8804551,47.2814111,bench
8.8794922,47.2772524,bench
8.8641032,47.2690698,bench
8.8642649,47.2691847,bench
9.1892542,45.5475228,bench
9.189727,45.5471377,bench
9.1899689,45.5473433,bench
9.1898274,45.5474291,bench
9.1895518,45.5476149,bench
9.1902083,45.5589723,bench
8.5174787,47.3614364,bench
8.5175216,47.3614887,bench
9.6468048,47.2926273,bench
8.6690658,47.3344492,bench
5.9855993,47.2300171,bench
5.9891803,47.2336244,bench
5.9872504,47.2349205,bench
9.2035796,45.5506372,bench
7.237515,47.0636187,bench
8.665316,47.3416981,bench
8.8612471,47.2728166,bench
8.8535828,47.2719934,bench
8.8505267,47.2627958,bench
8.850184,47.261549,bench
7.4456505,47.1716372,bench
7.4140946,47.156525,bench
6.9408353,47.0002615,bench
7.4690114,46.3133449,bench
7.468911,46.3133429,bench
7.4772785,46.310419,bench
7.4773596,46.3100911,bench
7.4773795,46.3102931,bench
7.477388,46.3099499,bench
7.114834,46.9249743,bench
9.1825975,45.548471,bench
6.9314433,46.9950266,bench
7.1160522,46.9253199,bench
7.1159837,46.9254794,bench
7.1162364,46.9255807,bench
7.1151174,46.9248988,bench
7.8170288,47.4800248,bench
7.830944,47.4777202,bench
7.8341228,47.4799216,bench
6.6292965,46.5180846,bench
9.6147984,47.2204061,bench
9.3216226,45.8334133,bench
7.449746,47.1659575,bench
7.1923162,46.9754134,bench
7.1915426,46.9756373,bench
7.1145729,46.9248788,bench
8.7172235,47.3455322,bench
8.7175068,47.3459044,bench
8.7173866,47.3457358,bench
8.7165015,47.3456693,bench
6.9291492,47.0009768,bench
6.9350839,47.0041855,bench
6.9677365,47.0157143,bench
6.9716861,47.0133778,bench
8.6940566,47.3700154,bench
8.6938224,47.3700418,bench
5.8716001,45.6453964,bench
5.871684,45.6454708,bench
5.8717784,45.6454045,bench
5.8716951,45.6453399,bench
7.2571111,47.0913429,bench
6.6280177,46.5119699,bench
6.6261169,46.5068892,bench
6.5717482,46.5204966,bench
7.7602958,47.3149958,bench
7.7571254,47.3190263,bench
7.7480845,47.3246698,bench
7.7857436,47.3296058,bench
7.7809889,47.3257082,bench
7.7740237,47.3233305,bench
7.7708575,47.3226497,bench
7.7719759,47.3206557,bench
7.767214,47.3161092,bench
7.7649743,47.3144963,bench
8.6552747,47.3727675,bench
8.4604308,47.0474655,bench
8.4853864,47.0566561,bench
8.6721074,47.3321443,bench
8.6776596,47.3330568,bench
6.9609859,47.0084779,bench
6.9484745,47.0053629,bench
6.9458384,47.0023666,bench
6.850912,46.4618104,bench
8.6527188,47.3709353,bench
8.6512491,47.3705074,bench
6.0190476,47.242283,bench
8.5432439,47.3766549,bench
6.0244262,47.237927,bench
8.1407868,47.470845,bench
8.1516825,47.4687722,bench
8.1511116,47.4690114,bench
8.1505462,47.4673007,bench
8.1391465,47.4580857,bench
6.9296733,47.000599,bench
8.116153,47.4643573,bench
8.1309316,47.4649729,bench
7.8115604,47.4565888,bench
7.8114904,47.4564793,bench
7.8119401,47.4569806,bench
7.8247842,47.4662281,bench
7.8252243,47.4662263,bench
8.6152562,47.2780262,bench
9.3604759,45.8637558,bench
6.0459081,47.2180693,bench
7.5708336,47.4393559,bench
9.2113184,45.5313335,bench
6.8621213,46.4694389,bench
6.8596748,46.4714405,bench
6.6135999,46.5279968,bench
6.6135268,46.527818,bench
6.6132576,46.5276166,bench
9.1984615,45.5588163,bench
9.1998241,45.5568414,bench
9.8542793,46.8238505,bench
8.6001975,47.3763036,bench
8.7120428,47.3437815,bench
6.8846145,46.4422228,bench
6.8846937,46.4422539,bench
6.8847406,46.4422822,bench
6.8850954,46.4422519,bench
6.8851725,46.4422485,bench
6.8851794,46.442207,bench
6.885123,46.4422128,bench
6.8853845,46.4421068,bench
6.8856401,46.4423349,bench
6.8856183,46.442298,bench
6.8852041,46.4407691,bench
6.8852865,46.4407691,bench
6.8855655,46.4408515,bench
6.8856457,46.440879,bench
6.8939229,46.4395228,bench
6.8939746,46.4395297,bench
6.8941814,46.4395765,bench
6.8942966,46.4396038,bench
6.8948097,46.4397131,bench
6.8949931,46.4397355,bench
6.8958875,46.4398315,bench
6.8958057,46.4398293,bench
6.8957664,46.4398226,bench
6.8955748,46.4398349,bench
6.8955737,46.439864,bench
6.8955995,46.4399705,bench
6.8956174,46.4399907,bench
6.895642,46.4400165,bench
6.8956633,46.4400411,bench
6.8959267,46.4399358,bench
6.8964378,46.4398809,bench
6.8965017,46.4398954,bench
6.896598,46.4399145,bench
6.896811,46.4399571,bench
6.8968883,46.4399716,bench
6.8971494,46.4400299,bench
6.8972963,46.4400557,bench
6.8976011,46.4401196,bench
6.8977569,46.4401465,bench
6.8980606,46.4402171,bench
6.8980752,46.4402417,bench
6.8980852,46.4402697,bench
6.898213,46.4403157,bench
6.8982657,46.4403258,bench
6.8982377,46.4403202,bench
6.8982926,46.4403291,bench
6.8992737,46.4405694,bench
6.899308,46.4405776,bench
6.8993385,46.4405828,bench
6.8993735,46.4405895,bench
6.9002994,46.4406772,bench
6.9007948,46.4406864,bench
6.9008429,46.4406874,bench
6.9013952,46.4407006,bench
6.9013319,46.4406978,bench
6.9011809,46.4406978,bench
6.9011309,46.4406968,bench
6.9010685,46.4406959,bench
6.9016285,46.4404459,bench
6.9016974,46.4404214,bench
6.9019089,46.4403264,bench
6.901938,46.4403096,bench
6.9021709,46.440187,bench
6.902436,46.4399433,bench
6.9026337,46.4398284,bench
6.9027088,46.4397717,bench
6.9027839,46.4397258,bench
6.9028927,46.4396599,bench
6.9029494,46.43962,bench
6.903052,46.4395664,bench
6.9039132,46.4394545,bench
6.9042534,46.4394745,bench
6.9042541,46.4388207,bench
6.904426,46.4386798,bench
6.9045001,46.4386464,bench
6.904555,46.4386106,bench
6.9046314,46.4385819,bench
6.9046791,46.4385533,bench
6.9057104,46.4378856,bench
6.9057791,46.4378475,bench
6.9060766,46.4376926,bench
6.9061171,46.4376714,bench
6.906397,46.4375201,bench
6.9065184,46.4374637,bench
6.9065554,46.4374426,bench
6.9066998,46.4373704,bench
6.9067578,46.4373387,bench
6.9068265,46.437307,bench
6.9070153,46.4372015,bench
6.9070566,46.4371833,bench
6.9071707,46.4371204,bench
6.9073077,46.4370456,bench
6.9076061,46.436881,bench
6.9081021,46.4365233,bench
6.9081284,46.4364882,bench
6.9081613,46.4364531,bench
6.9208651,46.4294241,bench
6.9209569,46.4293605,bench
6.9211528,46.4292194,bench
6.9212887,46.4291188,bench
6.9214845,46.4289741,bench
6.9216151,46.4288717,bench
6.9224358,46.4283017,bench
6.9225258,46.4282628,bench
6.922854,46.4280634,bench
6.9229264,46.4280069,bench
6.9229864,46.4279681,bench
6.9231878,46.4274681,bench
6.9232486,46.427151,bench
6.9231896,46.4272254,bench
6.9231491,46.4272737,bench
6.923108,46.4273368,bench
6.9228116,46.4271373,bench
6.9228333,46.4271142,bench
6.922688,46.4272582,bench
6.9225833,46.4273737,bench
6.9232298,46.4270092,bench
6.9225014,46.4275587,bench
6.9230232,46.4263225,bench
6.9286886,46.4034767,bench
6.9281575,46.4028677,bench
6.5456766,46.5131142,bench
6.5390569,46.5075108,bench
6.5367323,46.5078464,bench
6.5361484,46.5080351,bench
6.5354286,46.5084958,bench
6.5345929,46.5089229,bench
6.5340741,46.5092107,bench
6.5334434,46.5096007,bench
6.5329565,46.5098285,bench
6.5324541,46.5101503,bench
6.5317032,46.5106364,bench
6.5313024,46.5108474,bench
6.5309361,46.5110714,bench
6.5303817,46.5113642,bench
6.530008,46.5115725,bench
6.5292928,46.5119567,bench
6.5288023,46.5122282,bench
6.5269779,46.513112,bench
6.5258006,46.5136166,bench
6.5211152,46.5151153,bench
6.5205445,46.5152726,bench
6.5153771,46.515776,bench
6.5145327,46.5155149,bench
6.5138257,46.5152102,bench
6.5398551,46.5082838,bench
6.5404394,46.5089616,bench
6.5420643,46.5092412,bench
6.5431125,46.5095156,bench
9.8525575,46.8157632,bench
9.8542571,46.8168893,bench
9.8602465,46.8220515,bench
9.8599588,46.8232758,bench
9.8600668,46.8230236,bench
9.8536757,46.8233484,bench
9.8493796,46.8188972,bench
9.8465268,46.8145905,bench
9.8526263,46.8156492,bench
9.8525921,46.8160457,bench
9.8528713,46.8163292,bench
9.8532904,46.8164581,bench
9.8536979,46.8166762,bench
9.8548471,46.8174942,bench
6.9159748,46.4339837,bench
6.9160217,46.4339826,bench
6.9160602,46.4339785,bench
6.9174619,46.4325963,bench
6.9195261,46.4307082,bench
6.9195502,46.4306934,bench
6.9195784,46.4306773,bench
6.9196026,46.4306599,bench
6.9220457,46.4294357,bench
6.9223702,46.4291942,bench
6.9225067,46.4290799,bench
6.9226413,46.4289656,bench
6.9229216,46.4287738,bench
6.9231631,46.4286263,bench
6.9233456,46.4284991,bench
6.9236153,46.4283222,bench
6.9236139,46.4282596,bench
6.9236582,46.4282947,bench
6.9267448,46.4252089,bench
6.9281757,46.4236125,bench
6.928427,46.4221582,bench
6.9284137,46.4221528,bench
6.9221969,46.429338,bench
6.9308458,46.4205147,bench
6.9300151,46.4154635,bench
6.931447,46.4131297,bench
6.9330915,46.4114421,bench
6.3581987,46.9060117,bench
6.3613839,46.9065169,bench
6.3613577,46.9065271,bench
6.3621123,46.9069156,bench
6.3627945,46.9071828,bench
6.8487961,46.4585892,bench
6.8493586,46.4594289,bench
6.8462808,46.4602947,bench
6.8461362,46.4605218,bench
6.8462564,46.4604672,bench
6.8461705,46.4605858,bench
6.8465218,46.4604703,bench
6.8465077,46.4605109,bench
6.8464547,46.4603907,bench
6.8463844,46.4603283,bench
6.846311,46.4603657,bench
8.6376009,47.3458849,bench
8.6107448,47.3464353,bench
8.5918324,47.3627507,bench
8.5814263,47.362433,bench
8.5893792,47.3648857,bench
8.589217,47.3649131,bench
8.6269572,47.3516564,bench
6.9380928,47.0014741,bench
7.1144922,46.9278468,bench
7.1144114,46.9278126,bench
7.1143338,46.9277707,bench
7.1142452,46.9277303,bench
6.9274442,46.997239,bench
6.9317249,46.9985178,bench
7.1127449,46.9284052,bench
7.112686,46.9283772,bench
7.8084895,47.469904,bench
7.8084406,47.4698777,bench
7.0935981,46.7686516,bench
9.2028264,45.5525574,bench
8.7584136,47.3943733,bench
8.7584832,47.3943743,bench
6.8366339,46.468291,bench
6.8368272,46.4681256,bench
6.8368446,46.4680659,bench
6.8368688,46.4681068,bench
6.8467356,46.4709266,bench
6.8429158,46.4818059,bench
6.8424443,46.4826591,bench
6.8418546,46.4815752,bench
6.8798972,46.4458554,bench
6.8798957,46.4458298,bench
6.8799833,46.4454581,bench
6.8799818,46.4454158,bench
6.8793334,46.4459216,bench
6.8794182,46.4456988,bench
6.8793687,46.445637,bench
6.8792524,46.4457421,bench
6.8808738,46.4468786,bench
6.8808212,46.446606,bench
6.8811033,46.4468092,bench
6.8811152,46.4467865,bench
6.8804853,46.4458112,bench
6.8806534,46.4454852,bench
6.8804784,46.4456128,bench
6.8451087,46.4631078,bench
6.925199,46.3984177,bench
6.9288457,46.4178465,bench
6.9291977,46.4193822,bench
6.9291416,46.4195248,bench
6.9291144,46.4196528,bench
6.9290527,46.4198161,bench
7.8194801,47.4702891,bench
6.5462419,46.5082815,bench
6.5478503,46.5080148,bench
6.5480519,46.5079723,bench
6.5483852,46.5079187,bench
6.5487839,46.5078401,bench
6.559991,46.509209,bench
6.5614219,46.5086772,bench
6.5616402,46.5088176,bench
6.5619143,46.5089534,bench
6.5619975,46.5090218,bench
6.5620937,46.509153,bench
6.5616683,46.5095727,bench
6.5614198,46.5094661,bench
6.561392,46.5097288,bench
6.5610842,46.5090825,bench
6.5609852,46.5089624,bench
6.561313,46.5093374,bench
6.5612591,46.508504,bench
6.5482907,46.5079901,bench
6.55799,46.5077899,bench
8.6459122,47.286989,bench
7.2138775,46.8112365,bench
7.2138533,46.8113819,bench
7.2136862,46.8114845,bench
7.2140558,46.810975,bench
7.214051,46.8109629,bench
6.8373922,46.462063,bench
6.8372218,46.4621189,bench
6.8371056,46.4619068,bench
6.8367103,46.4619967,bench
6.8367254,46.4619957,bench
6.8367627,46.4619343,bench
6.8366182,46.461482,bench
6.8365719,46.461464,bench
6.8366118,46.4614553,bench
6.8367026,46.4615337,bench
6.8354264,46.4613663,bench
6.8355788,46.4613931,bench
6.8356391,46.4615053,bench
6.8355232,46.4616059,bench
6.8354523,46.4613596,bench
6.8355941,46.4614046,bench
6.8355414,46.461602,bench
6.8360458,46.4618587,bench
6.8363586,46.4619022,bench
6.8356865,46.4615924,bench
6.8375209,46.4599445,bench
6.838025,46.4597597,bench
6.8386875,46.4594703,bench
6.8396497,46.4592178,bench
6.8396838,46.4592571,bench
6.8397222,46.4592824,bench
6.8397388,46.4593261,bench
6.8395379,46.4592754,bench
6.8395607,46.4592213,bench
6.8394689,46.4593637,bench
6.8394358,46.4593479,bench
6.8394139,46.459334,bench
6.8395362,46.4594929,bench
6.8395222,46.4595252,bench
6.8395161,46.4595418,bench
6.8396,46.4595567,bench
6.8396419,46.4595462,bench
6.8396672,46.4595113,bench
6.8397135,46.45952,bench
6.8397589,46.4595043,bench
6.8397755,46.4594789,bench
6.8397808,46.4594545,bench
6.8397816,46.4594222,bench
6.8394893,46.4596987,bench
6.8394875,46.4597944,bench
6.8395555,46.4598781,bench
6.839856,46.4600153,bench
6.8399989,46.4599507,bench
6.840152,46.4598917,bench
6.8400809,46.4591012,bench
6.8400796,46.4591286,bench
6.840094,46.45916,bench
6.8401867,46.4592906,bench
6.8402142,46.4592593,bench
6.8402468,46.4592775,bench
6.8403579,46.4592318,bench
6.8403866,46.4591992,bench
6.840435,46.4592083,bench
6.8405761,46.4592005,bench
6.8406114,46.4591613,bench
6.8406584,46.4591769,bench
6.840835,46.4587905,bench
7.7985577,47.381326,bench
7.7939459,47.386835,bench
8.6822898,47.2877389,bench
7.7028956,47.0136795,bench
7.7046895,47.0148675,bench
7.7006726,47.0188963,bench
7.7086452,47.017184,bench
6.9596665,47.0086132,bench
6.9376629,47.0021498,bench
6.9376126,47.0021398,bench
8.7744272,47.4023244,bench
8.7743875,47.4012038,bench
8.4834832,47.3281255,bench
9.1186536,47.4314817,bench
9.110174,47.4340139,bench
9.1098592,47.4375965,bench
8.4666016,47.4612252,bench
9.1133971,47.443112,bench
9.1079365,47.4433503,bench
9.0992285,47.4457885,bench
9.0892493,47.4365322,bench
8.8481858,47.2797988,bench
8.8488984,47.2797173,bench
8.8532273,47.2849283,bench
8.8556594,47.2948604,bench
8.8448227,47.2988147,bench
9.0862758,47.4326525,bench
9.0858465,47.4324509,bench
9.0848467,47.4323459,bench
9.6498035,47.2881289,bench
6.8969672,46.4430866,bench
6.8971427,46.4429243,bench
6.8973972,46.4427795,bench
6.8986651,46.442626,bench
6.8996677,46.4427747,bench
6.8998354,46.4428104,bench
6.9012295,46.4442052,bench
6.9011086,46.4443155,bench
6.9008188,46.4446764,bench
6.8962899,46.4444989,bench
9.1051478,47.4383501,bench
8.7461871,47.3785859,bench
8.4802418,47.4674655,bench
8.4892943,47.4495487,bench
8.854551,47.2939986,bench
8.8524819,47.296427,bench
8.8591206,47.2738711,bench
8.8594443,47.2753304,bench
9.5860601,46.6763462,bench
8.7263778,47.4032506,bench
8.535295,47.4205939,bench
8.5407029,47.416113,bench
8.540627,47.4160445,bench
8.5405954,47.4158003,bench
8.5406295,47.4157005,bench
8.5388957,47.4151314,bench
8.5385094,47.4151546,bench
9.1301784,47.436822,bench
6.9107722,46.4438607,bench
6.9351221,46.4401067,bench
6.9339038,46.4401925,bench
6.9334224,46.4401272,bench
6.9334075,46.4398399,bench
6.9316052,46.4381924,bench
6.9270791,46.4352778,bench
6.9270466,46.4352585,bench
6.9270186,46.4352291,bench
6.9258696,46.4338495,bench
6.925442,46.4322525,bench
6.9254459,46.4321821,bench
6.9256314,46.4316383,bench
6.9258516,46.431396,bench
6.9262941,46.4310556,bench
6.9268042,46.430471,bench
6.9266176,46.4303623,bench
6.9267529,46.4303705,bench
6.9269702,46.4300579,bench
6.9283019,46.4294243,bench
6.9293916,46.4290009,bench
6.9299114,46.4289507,bench
6.9309253,46.4281193,bench
6.9304475,46.4271536,bench
6.9334861,46.4262084,bench
6.9354828,46.4236235,bench
6.9328705,46.4219975,bench
6.9032776,46.4450576,bench
6.9031593,46.4451586,bench
6.9023398,46.4454921,bench
6.9022381,46.4455352,bench
6.9015846,46.4460478,bench
6.9015142,46.4461026,bench
6.9009071,46.4468666,bench
6.9008938,46.4467613,bench
6.9009171,46.446683,bench
6.915187,46.4355099,bench
9.7150418,46.707598,bench
9.7143482,46.7063321,bench
9.711508,46.7065815,bench
9.7174004,46.703096,bench
9.7055938,46.7055627,bench
9.1173851,47.4389947,bench
9.1110639,47.4383603,bench
9.1253949,47.4362396,bench
9.1196775,47.4351769,bench
9.1208604,47.4321376,bench
9.1257603,47.4343754,bench
9.1105115,47.4379799,bench
9.0990886,47.4291277,bench
9.0989034,47.4287158,bench
9.1002197,47.428101,bench
9.1008424,47.4284366,bench
9.1025506,47.4289239,bench
9.104504,47.4294543,bench
9.1076256,47.4289305,bench
9.1109282,47.4281303,bench
9.1128312,47.4275517,bench
9.1194876,47.4288481,bench
9.119073,47.428202,bench
9.117416,47.4277818,bench
9.1144499,47.4282288,bench
9.1186112,47.4256984,bench
9.1053121,47.4290816,bench
9.1043048,47.4308678,bench
6.8026694,47.1092515,bench
9.107321,47.4310209,bench
9.1070014,47.4306549,bench
9.106209,47.4296901,bench
9.3582912,45.7083729,bench
9.6480167,46.6776149,bench
9.6528349,46.676281,bench
9.6630339,46.6825075,bench
9.6730958,46.6837183,bench
9.6729255,46.6811193,bench
9.826083,46.7997376,bench
7.7494534,47.3818874,bench
7.7523841,47.3818233,bench
7.7524307,47.3817168,bench
7.7614842,47.3812829,bench
6.8362088,46.4684761,bench
6.8361734,46.4684878,bench
6.0219185,47.239803,bench
9.1233007,47.4399026,bench
9.1068471,47.4527246,bench
